Title,Authors,Corporate Authors,Editors,Book Editors,Source Title,Publication Date,Publication Year,Volume,Issue,Part Number,Supplement,Special Issue,Beginning Page,Ending Page,Article Number,DOI,Conference Title,Conference Date,Total Citations,Average per Year,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Assessing Bayesian Phylogenetic Information Content of Morphological Data Using Knowledge From Anatomy Ontologies,"Porto, Diego S.; Dahdul, Wasila M.; Lapp, Hilmar; Balhoff, James P.; Vision, Todd J.; Mabee, Paula M.; Uyeda, Josef",,,,SYSTEMATIC BIOLOGY,OCT 12 2022,2022,71,6,,,,1290,1306,,10.1093/sysbio/syac022,,,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Modeling Pulsed Evolution and Time-Independent Variation Improves the Confidence Level of Ancestral and Hidden State Predictions,"Gao, Yingnan; Wu, Martin",,,,SYSTEMATIC BIOLOGY,,2022,,,,,,,,,10.1093/sysbio/syac016,,,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
A Minimal yet Flexible Likelihood Framework to Assess Correlated Evolution,"Behdenna, Abdelkader; Godfroid, Maxime; Petot, Patrice; Pothier, Joel; Lambert, Amaury; Achaz, Guillaume",,,,SYSTEMATIC BIOLOGY,JUN 16 2022,2022,71,4,,,,823,838,syab092,10.1093/sysbio/syab092,,,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Do Meristic Characters Used in Phylogenetic Analysis Evolve in an Ordered Manner?,"Brocklehurst, Neil; Haridy, Yara",,,,SYSTEMATIC BIOLOGY,JUL 2021,2021,70,4,,,,707,718,,10.1093/sysbio/syaa078,,,1,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Nothing Wrong with the Analysis of Clades in Comparative Evolutionary Studies: A Reply to Poe et al.,"Baker, Joanna; Meade, Andrew; Pagel, Mark; Venditti, Chris",,,,SYSTEMATIC BIOLOGY,JAN 2021,2021,70,1,,,,197,201,,10.1093/sysbio/syaa067,,,1,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Ambiguity Coding Allows Accurate Inference of Evolutionary Parameters from Alignments in an Aggregated State-Space,"Weber, Claudia C.; Perron, Umberto; Casey, Dearbhaile; Yang, Ziheng; Goldman, Nick",,,,SYSTEMATIC BIOLOGY,JAN 2021,2021,70,1,,,,21,32,,10.1093/sysbio/syaa036,,,1,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
A Third Strike Against Perfect Phylogeny,"Van Iersel, Leo; Jones, Mark; Kelk, Steven",,,,SYSTEMATIC BIOLOGY,SEP 2019,2019,68,5,,,,814,827,,10.1093/sysbio/syz009,,,1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Distinguishing Between Convergent Evolution and Violation of the Molecular Clock for Three Taxa,"Mitchell, Jonathan D.; Sumner, Jeremy G.; Holland, Barbara R.",,,,SYSTEMATIC BIOLOGY,SEP 2018,2018,67,5,,,,905,915,,10.1093/sysbio/syy038,,,1,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Origins of Darwin's Evolution: Solving the Species Puzzle through Time and Place,"Padian, Kevin",,,,SYSTEMATIC BIOLOGY,JUL 2018,2018,67,4,,,,741,742,,10.1093/sysbio/syy016,,,1,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Mathematical and Computational Evolutionary Biology (2013),"Gascuel, Olivier; Stadler, Tanja",,,,SYSTEMATIC BIOLOGY,JAN 2015,2015,64,1,,,,1,2,,10.1093/sysbio/syu086,,,1,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Model selection in historical biogeography reveals that founder-event speciation is a crucial process in island clades (vol 63, pg 951, 2014)","Matzke, N. J.",,,,SYSTEMATIC BIOLOGY,JAN 2015,2015,64,1,,,,167,167,,10.1093/sysbio/syu091,,,1,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Complex Patterns of Diversification in the Gray Zone of Speciation: Model-Based Approaches Applied to Patagonian Liolaemid Lizards (Squamata: Liolaemus kingii clade),"Sanchez, Kevin I.; Diaz Huesa, Emilce G.; Breitman, Maria F.; Avila, Luciano J.; Sites, Jack W., Jr.; Morando, Mariana",,,,SYSTEMATIC BIOLOGY,AUG 7 2023,2023,72,4,,,,739,752,,10.1093/sysbio/syad019,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DNA Sequences Are as Useful as Protein Sequences for Inferring Deep Phylogenies,"Kapli, Paschalia; Kotari, Ioanna; Telford, Maximilian J.; Goldman, Nick; Yang, Ziheng",,,,SYSTEMATIC BIOLOGY,,2023,,,,,,,,,10.1093/sysbio/syad036,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Modeling phylogenetic biome shifts on a planet with a past (vol 70, pg 86, 2021)","Landis, Michael",,,,SYSTEMATIC BIOLOGY,,2023,,,,,,,,,10.1093/sysbio/syad035,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A k-mer-Based Approach for Phylogenetic Classification of Taxa in Environmental Genomic Data,"Van Etten, Julia; Stephens, Timothy G.; Bhattacharya, Debashish",,,,SYSTEMATIC BIOLOGY,,2023,,,,,,,,,10.1093/sysbio/syad037,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Speciation in Coastal Basins Driven by Staggered Headwater Captures: Dispersal of a Species Complex, Leporinus bahiensis, as Revealed by Genome-wide SNP Data","Ramirez, Jorge L.; Machado, Carolina B.; Affonso, Paulo Roberto Antunes de Mello; Galetti Jr, Pedro M.",,,,SYSTEMATIC BIOLOGY,,2023,,,,,,,,,10.1093/sysbio/syad034,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Inferring Historical Introgression with Deep Learning,"Zhang, Yubo; Zhu, Qingjie; Shao, Yi; Jiang, Yanchen; Ouyang, Yidan; Zhang, Li; Zhang, Wei",,,,SYSTEMATIC BIOLOGY,,2023,,,,,,,,,10.1093/sysbio/syad033,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Major Features of Macroevolution,"Henao-Diaz, L. Francisco; Pennell, Matt",,,,SYSTEMATIC BIOLOGY,,2023,,,,,,,,,10.1093/sysbio/syad032,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Online Phylogenetics with matOptimize Produces Equivalent Trees and is Dramatically More Efficient for Large SARS-CoV-2 Phylogenies than de novo and Maximum-Likelihood Implementations,"Kramer, Alexander M.; Thornlow, Bryan; Ye, Cheng; De Maio, Nicola; McBroome, Jakob; Hinrichs, Angie S.; Lanfear, Robert; Turakhia, Yatish; Corbett-Detig, Russell",,,,SYSTEMATIC BIOLOGY,,2023,,,,,,,,,10.1093/sysbio/syad031,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A Cautionary Note on A Cautionary Note on the Use of Ornstein Uhlenbeck Models in Macroevolutionary Studies,"Grabowski, Mark; Pienaar, Jason; Voje, Kjetil L.; Andersson, Staffan; Fuentes-Gonzalez, Jesualdo; Kopperud, Bjorn T.; Moen, Daniel S.; Tsuboi, Masahito; Uyeda, Josef; Hansen, Thomas F.",,,,SYSTEMATIC BIOLOGY,AUG 7 2023,2023,72,4,,,,955,963,,10.1093/sysbio/syad012,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Increasing Information Content and Diagnosability in Family-Level Classifications A response to Monophyly, Taxon Sampling, and the Nature of Ranks in the Classification of Orb-weaving Spiders (Araneae: Araneoidea) published by Kallal et al. (2020) in Systematic Biology 96(2): 401-411","Kuntner, Matjaz; Candek, Klemen; Gregoric, Matjaz; Turk, Eva; Hamilton, Chris A.; Chamberland, Lisa; Starrett, James; Cheng, Ren-Chung; Coddington, Jonathan A.; Agnarsson, Ingi; Bond, Jason E.",,,,SYSTEMATIC BIOLOGY,AUG 7 2023,2023,72,4,,,,964,971,,10.1093/sysbio/syad021,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Phylogenomic Analyses Reveal an Allopolyploid Origin of Core Didymocarpinae (Gesneriaceae) Followed by Rapid Radiation,"Yang, Lihua; Harris, A. J.; Wen, Fang; Li, Zheng; Feng, Chao; Kong, Hanghui; Kang, Ming",,,,SYSTEMATIC BIOLOGY,,2023,,,,,,,,,10.1093/sysbio/syad029,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Effect of Host-Switching on the Ecological and Evolutionary Patterns of Parasites,"D'Bastiani, Elvira; Princepe, Debora; Marquitti, Flavia M. D.; Boeger, Walter A.; Campiao, Karla M.; Araujo, Sabrina B. L.",,,,SYSTEMATIC BIOLOGY,AUG 7 2023,2023,72,4,,,,912,924,,10.1093/sysbio/syad022,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hybridization and Transgressive Evolution Generate Diversity in an Adaptive Radiation of Anolis Lizards,"Wogan, Guinevere O. U.; Yuan, Michael L.; Mahler, D. Luke; Wang, Ian J.",,,,SYSTEMATIC BIOLOGY,AUG 7 2023,2023,72,4,,,,874,884,,10.1093/sysbio/syad026,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Consilience Across Multiple, Independent Genomic Data Sets Reveals Species in a Complex with Limited Phenotypic Variation","Wootton, Lara M.; Forest, Felix; Verboom, G. Anthony",,,,SYSTEMATIC BIOLOGY,AUG 7 2023,2023,72,4,,,,753,766,,10.1093/sysbio/syad024,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Formalizing Invertebrate Morphological Data: A Descriptive Model for Cuticle-Based Skeleto-Muscular Systems, an Ontology for Insect Anatomy, and their Potential Applications in Biodiversity Research and Informatics","Giron, Jennifer C.; Tarasov, Sergei; Montana, Luis Antonio Gonzalez; Matentzoglu, Nicolas; Smith, Aaron D.; Koch, Markus; Boudinot, Brendon E.; Bouchard, Patrice; Burks, Roger; Vogt, Lars; Yoder, Matthew; Osumi-Sutherland, David; Friedrich, Frank; Beutel, Rolf G.; Miko, Istvan",,,,SYSTEMATIC BIOLOGY,,2023,,,,,,,,,10.1093/sysbio/syad025,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mitochondrial Genome Evolution in Annelida-A Systematic Study on Conservative and Variable Gene Orders and the Factors Influencing its Evolution,"Struck, Torsten H.; Golombek, Anja; Hoesel, Christoph; Dimitrov, Dimitar; Elgetany, Asmaa Haris",,,,SYSTEMATIC BIOLOGY,AUG 7 2023,2023,72,4,,,,925,945,,10.1093/sysbio/syad023,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Robust, Universal Tree Balance Indices (vol 71, pg 1210, 2022)","Lemant, Jeanne; Le Sueur, Cecile; Manojlovic, Veselin; Noble, Robert",,,,SYSTEMATIC BIOLOGY,JUN 16 2023,2023,72,2,,,,489,489,,10.1093/sysbio/syac060,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Identifying Climatic Drivers of Hybridization with a New Ancestral Niche Reconstruction Method,"Folk, Ryan A.; Gaynor, Michelle L.; Engle-Wrye, Nicholas J.; O'Meara, Brian C.; Soltis, Pamela S.; Soltis, Douglas E.; Guralnick, Robert P.; Smith, Stephen A.; Grady, Charles J.; Okuyama, Yudai",,,,SYSTEMATIC BIOLOGY,AUG 7 2023,2023,72,4,,,,856,873,,10.1093/sysbio/syad018,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Integrating Fossil Flowers into the Angiosperm Phylogeny Using Molecular and Morphological Evidence,"Lopez-Martinez, Andrea M.; Schonenberger, Juerg; von Balthazar, Maria; Gonzalez-Martinez, Cesar A.; Ramirez-Barahona, Santiago; Sauquet, Herve; Magallon, Susana",,,,SYSTEMATIC BIOLOGY,AUG 7 2023,2023,72,4,,,,837,855,,10.1093/sysbio/syad017,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rtapas: An R Package to Assess Cophylogenetic Signal between Two Evolutionary Histories,"Llaberia-Robledillo, Mar; Lucas-Lledo, J. Ignacio; Perez-Escobar, Oscar A.; Krasnov, Boris R.; Antonio Balbuena, Juan",,,,SYSTEMATIC BIOLOGY,AUG 7 2023,2023,72,4,,,,946,954,,10.1093/sysbio/syad016,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Phylogenetic Analysis of Allotetraploid Species Using Polarized Genomic Sequences,"Leal, J. Luis; Milesi, Pascal; Salojarvi, Jarkko; Lascoux, Martin",,,,SYSTEMATIC BIOLOGY,JUN 16 2023,2023,72,2,,,,372,390,,10.1093/sysbio/syad009,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
